hu1,hu2,hu3,hu4,hu5,hu6,hu7,H_mean,S_mean,V_mean,label
0.7718206603456815,2.8914415615982727,3.2837922145470344,5.255879061770413,-9.528129966674676,-6.702107161835304,10.503815820852255,73.76121096678757,60.45891000830817,44.30530507203794,corazon
0.7792009870438411,3.544551476875693,3.2975890687229357,5.747179833927195,-10.31429463979315,-7.519707914713393,-10.634621667188702,142.29858822456126,32.21670410874548,50.491578383186415,corazon
0.7736523801346097,2.9648935567294568,3.304592161975649,5.3259059686524175,-9.696467641736545,-6.898885939499919,-9.965189685362551,100.50394279203645,39.62663908211401,47.26011933317342,corazon
0.790820467514123,4.707281588875004,6.68950733203066,7.779314207014422,15.252559117119318,10.334875846239648,15.10163397853655,9.272399126093703,44.752199717845066,71.2499780116169,pentagono
0.7907974111894718,4.414691151344941,5.997903301942399,8.006641004265063,15.695136202320217,11.15705045131936,-15.018325252867404,60.00907769988013,49.31680409749719,53.88668676668241,pentagono
0.7903680060056513,4.106514715255956,5.3529843721143004,7.768247734429849,-14.426472012876472,-10.141525387052837,14.549476787587318,104.262598467681,35.38793568576669,52.45899428078126,pentagono
0.7913682623652414,5.025628473045248,5.966039824732702,8.60730749497278,-16.051764979094028,-11.120129530058732,16.037462783769705,22.005825869716695,45.252041943542764,68.91188457028262,pentagono
0.7907826549237841,4.801921189004455,5.6832876816660285,7.888470443627011,-14.944895722798721,10.43643391502393,14.748011512432376,139.9224674936596,36.38009240458805,54.20898301318642,pentagono
0.7888538544689234,3.6945847502233002,5.423579979366193,7.1326288563384965,-13.422951796818104,-9.735402808748804,-14.041681698847077,148.6637284097677,40.753702600754416,46.70133898043368,pentagono
0.7908930584398356,5.221817816007816,5.725979929822695,8.70952698564465,-16.158707181735142,-11.467681044897017,16.018982874872904,143.3337225841086,36.00076927759852,46.383780971724896,pentagono
0.7903657012038878,4.504643179497132,5.991064837006829,8.253522712341875,-15.377236091802219,-12.014943777831926,-16.468819333112176,144.25361345822145,34.04640728368376,42.75747254426759,pentagono
0.7775389170492012,3.4442223760379167,3.2574339776507366,5.530244992698975,-10.481222126992762,-7.613522855469585,-9.94145170564754,10.273398597086256,68.34030679102752,49.83662992368766,corazon
